"Date (TU)","Valeur (en m³/s)","Statut","Qualification","Méthode","Continuité"
2024-07-03T17:00:00.000Z,"357","8",16,8,0
2024-07-03T20:00:00.000Z,"315","8",16,8,0
2024-07-03T23:00:00.000Z,"302","8",16,8,0
2024-07-04T02:00:00.000Z,"330","8",16,8,0
2024-07-04T05:00:00.000Z,"349","8",16,8,0
2024-07-04T08:00:00.000Z,"345","8",16,8,0
2024-07-04T11:00:00.000Z,"336","8",16,8,0
2024-07-04T14:00:00.000Z,"335","8",16,8,0
2024-07-04T17:00:00.000Z,"324","8",16,8,0
2024-07-04T20:00:00.000Z,"314","8",16,8,0
2024-07-04T23:00:00.000Z,"315","8",16,8,0
2024-07-05T02:00:00.000Z,"319","8",16,8,0
2024-07-05T05:00:00.000Z,"317","8",16,8,0
2024-07-05T08:00:00.000Z,"306","8",16,8,0
2024-07-05T11:00:00.000Z,"282","8",16,8,0
2024-07-05T14:00:00.000Z,"265","8",16,8,0
2024-07-05T17:00:00.000Z,"279","8",16,8,0
2024-07-05T20:00:00.000Z,"268","8",16,8,0
2024-07-05T23:00:00.000Z,"265","8",16,8,0
2024-07-06T02:00:00.000Z,"272","8",16,8,0
2024-07-06T05:00:00.000Z,"258","8",16,8,0
2024-07-06T08:00:00.000Z,"245","8",16,8,0
2024-07-06T11:00:00.000Z,"243","8",16,8,0
2024-07-06T14:00:00.000Z,"241","8",16,8,0
2024-07-06T17:00:00.000Z,"225","8",16,8,0
2024-07-06T20:00:00.000Z,"222","8",16,8,0
2024-07-06T23:00:00.000Z,"231","8",16,8,0
2024-07-07T02:00:00.000Z,"249","8",16,8,0
2024-07-07T05:00:00.000Z,"260","8",16,8,0
2024-07-07T08:00:00.000Z,"253","8",16,8,0
2024-07-07T11:00:00.000Z,"263","8",16,8,0
2024-07-07T14:00:00.000Z,"298","8",16,8,0
2024-07-07T17:00:00.000Z,"310","8",16,8,0
2024-07-07T20:00:00.000Z,"311","8",16,8,0
2024-07-07T23:00:00.000Z,"326","8",16,8,0
2024-07-08T02:00:00.000Z,"331","8",16,8,0
2024-07-08T05:00:00.000Z,"324","8",16,8,0
2024-07-08T08:00:00.000Z,"314","8",16,8,0
2024-07-08T11:00:00.000Z,"301","8",16,8,0
2024-07-08T14:00:00.000Z,"295","8",16,8,0
2024-07-08T17:00:00.000Z,"310","8",16,8,0
2024-07-08T20:00:00.000Z,"325","8",16,8,0
2024-07-08T23:00:00.000Z,"336","8",16,8,0
2024-07-09T02:00:00.000Z,"335","8",16,8,0
2024-07-09T05:00:00.000Z,"325","8",16,8,0
2024-07-09T08:00:00.000Z,"315","8",16,8,0
2024-07-09T11:00:00.000Z,"311","8",16,8,0
2024-07-09T14:00:00.000Z,"313","8",16,8,0
2024-07-09T17:00:00.000Z,"311","8",16,8,0
2024-07-09T20:00:00.000Z,"296","8",16,8,0
2024-07-09T23:00:00.000Z,"298","8",16,8,0
2024-07-10T02:00:00.000Z,"302","8",16,8,0
2024-07-10T05:00:00.000Z,"293","8",16,8,0
2024-07-10T08:00:00.000Z,"289","8",16,8,0
2024-07-10T11:00:00.000Z,"289","8",16,8,0
2024-07-10T14:00:00.000Z,"298","8",16,8,0
2024-07-10T17:00:00.000Z,"299","8",16,8,0
2024-07-10T20:00:00.000Z,"285","8",16,8,0
2024-07-10T23:00:00.000Z,"284","8",16,8,0
2024-07-11T02:00:00.000Z,"284","8",16,8,0
2024-07-11T05:00:00.000Z,"274","8",16,8,0
2024-07-11T08:00:00.000Z,"274","8",16,8,0
2024-07-11T11:00:00.000Z,"284","8",16,8,0
2024-07-11T14:00:00.000Z,"277","8",16,8,0
2024-07-11T17:00:00.000Z,"265","8",16,8,0
2024-07-11T20:00:00.000Z,"252","8",16,8,0
2024-07-11T23:00:00.000Z,"266","8",16,8,0
2024-07-12T02:00:00.000Z,"272","8",16,8,0
2024-07-12T05:00:00.000Z,"268","8",16,8,0
2024-07-12T08:00:00.000Z,"258","8",16,8,0
2024-07-12T11:00:00.000Z,"242","8",16,8,0
2024-07-12T14:00:00.000Z,"231","8",16,8,0
2024-07-12T17:00:00.000Z,"233","8",16,8,0
2024-07-12T20:00:00.000Z,"235","8",16,8,0
2024-07-12T23:00:00.000Z,"241","8",16,8,0
2024-07-13T02:00:00.000Z,"247","8",16,8,0
2024-07-13T05:00:00.000Z,"270","8",16,8,0
2024-07-13T08:00:00.000Z,"324","8",16,8,0
2024-07-13T11:00:00.000Z,"371","8",16,8,0
2024-07-13T14:00:00.000Z,"383","8",16,8,0
2024-07-13T17:00:00.000Z,"371","8",16,8,0
2024-07-13T20:00:00.000Z,"352","8",16,8,0
2024-07-13T23:00:00.000Z,"346","8",16,8,0
2024-07-14T02:00:00.000Z,"343","8",16,8,0
2024-07-14T05:00:00.000Z,"334","8",16,8,0
2024-07-14T08:00:00.000Z,"337","8",16,8,0
2024-07-14T11:00:00.000Z,"346","8",16,8,0
2024-07-14T14:00:00.000Z,"337","8",16,8,0
2024-07-14T17:00:00.000Z,"321","8",16,8,0
2024-07-14T20:00:00.000Z,"308","8",16,8,0
2024-07-14T23:00:00.000Z,"305","8",16,8,0
2024-07-15T02:00:00.000Z,"304","8",16,8,0
2024-07-15T05:00:00.000Z,"302","8",16,8,0
2024-07-15T08:00:00.000Z,"298","8",16,8,0
2024-07-15T11:00:00.000Z,"303","8",16,8,0
2024-07-15T14:00:00.000Z,"293","8",16,8,0
2024-07-15T17:00:00.000Z,"275","8",16,8,0
2024-07-15T20:00:00.000Z,"249","8",16,8,0
2024-07-15T23:00:00.000Z,"239","8",16,8,0
2024-07-16T02:00:00.000Z,"231","8",16,8,0
2024-07-16T05:00:00.000Z,"240","8",16,8,0
2024-07-16T08:00:00.000Z,"263","8",16,8,0
2024-07-16T11:00:00.000Z,"260","8",16,8,0
2024-07-16T14:00:00.000Z,"245","8",16,8,0
2024-07-16T17:00:00.000Z,"228","8",16,8,0
2024-07-16T20:00:00.000Z,"218","8",16,8,0
2024-07-16T23:00:00.000Z,"208","8",16,8,0
2024-07-17T02:00:00.000Z,"215","8",16,8,0
2024-07-17T05:00:00.000Z,"222","8",16,8,0
2024-07-17T08:00:00.000Z,"229","8",16,8,0
2024-07-17T11:00:00.000Z,"238","8",16,8,0
2024-07-17T14:00:00.000Z,"241","8",16,8,0
2024-07-17T17:00:00.000Z,"226","8",16,8,0
2024-07-17T20:00:00.000Z,"194","8",16,8,0
2024-07-17T23:00:00.000Z,"180","8",16,8,0
2024-07-18T02:00:00.000Z,"184","8",16,8,0
2024-07-18T05:00:00.000Z,"199","8",16,8,0
2024-07-18T08:00:00.000Z,"210","8",16,8,0
2024-07-18T11:00:00.000Z,"229","8",16,8,0
2024-07-18T14:00:00.000Z,"249","8",16,8,0
2024-07-18T17:00:00.000Z,"245","8",16,8,0
2024-07-18T20:00:00.000Z,"225","8",16,8,0
2024-07-18T23:00:00.000Z,"207","8",16,8,0
2024-07-19T02:00:00.000Z,"204","8",16,8,0
2024-07-19T05:00:00.000Z,"209","8",16,8,0
2024-07-19T08:00:00.000Z,"216","8",16,8,0
2024-07-19T11:00:00.000Z,"227","8",16,8,0
2024-07-19T14:00:00.000Z,"240","8",16,8,0
2024-07-19T17:00:00.000Z,"232","8",16,8,0
2024-07-19T20:00:00.000Z,"209","8",16,8,0
2024-07-19T23:00:00.000Z,"203","8",16,8,0
2024-07-20T02:00:00.000Z,"199","8",16,8,0
2024-07-20T05:00:00.000Z,"209","8",16,8,0
2024-07-20T08:00:00.000Z,"230","8",16,8,0
2024-07-20T11:00:00.000Z,"247","8",16,8,0
2024-07-20T14:00:00.000Z,"243","8",16,8,0
2024-07-20T17:00:00.000Z,"225","8",16,8,0
2024-07-20T20:00:00.000Z,"204","8",16,8,0
2024-07-20T23:00:00.000Z,"201","8",16,8,0
2024-07-21T02:00:00.000Z,"222","8",16,8,0
2024-07-21T05:00:00.000Z,"241","8",16,8,0
2024-07-21T08:00:00.000Z,"253","8",16,8,0
2024-07-21T11:00:00.000Z,"263","8",16,8,0
2024-07-21T14:00:00.000Z,"261","8",16,8,0
2024-07-21T17:00:00.000Z,"246","8",16,8,0
2024-07-21T20:00:00.000Z,"236","8",16,8,0
2024-07-21T23:00:00.000Z,"226","8",16,8,0
2024-07-22T02:00:00.000Z,"225","8",16,8,0
2024-07-22T05:00:00.000Z,"232","8",16,8,0
2024-07-22T08:00:00.000Z,"247","4",16,8,0
2024-07-22T11:00:00.000Z,"277","4",16,8,0
2024-07-22T14:00:00.000Z,"295","4",16,8,0
2024-07-22T17:00:00.000Z,"282","4",16,8,0
2024-07-22T20:00:00.000Z,"259","4",16,8,0
2024-07-22T23:00:00.000Z,"270","4",16,8,0
2024-07-23T02:00:00.000Z,"299","4",16,8,0
2024-07-23T05:00:00.000Z,"319","4",16,8,0
2024-07-23T08:00:00.000Z,"320","4",16,8,0
2024-07-23T11:00:00.000Z,"317","4",16,8,0
2024-07-23T14:00:00.000Z,"312","4",16,8,0
2024-07-23T17:00:00.000Z,"304","4",16,8,0
2024-07-23T20:00:00.000Z,"302","4",16,8,0
2024-07-23T23:00:00.000Z,"315","4",16,8,0
2024-07-24T02:00:00.000Z,"309","4",16,8,0
2024-07-24T05:00:00.000Z,"285","4",16,8,0
2024-07-24T08:00:00.000Z,"275","4",16,8,0
2024-07-24T11:00:00.000Z,"283","4",16,8,0
2024-07-24T14:00:00.000Z,"289","4",16,8,0
2024-07-24T17:00:00.000Z,"288","4",16,8,0
2024-07-24T20:00:00.000Z,"279","4",16,8,0
2024-07-24T23:00:00.000Z,"275","4",16,8,0
2024-07-25T02:00:00.000Z,"274","4",16,8,0
2024-07-25T05:00:00.000Z,"257","4",16,8,0
2024-07-25T08:00:00.000Z,"249","4",16,8,0
2024-07-25T11:00:00.000Z,"261","4",16,8,0
2024-07-25T14:00:00.000Z,"287","4",16,8,0
2024-07-25T17:00:00.000Z,"300","4",16,8,0
2024-07-25T20:00:00.000Z,"299","4",16,8,0
2024-07-25T23:00:00.000Z,"283","4",16,8,0
2024-07-26T02:00:00.000Z,"261","4",16,8,0
2024-07-26T05:00:00.000Z,"242","4",16,8,0
2024-07-26T08:00:00.000Z,"237","4",16,8,0
2024-07-26T11:00:00.000Z,"237","4",16,8,0
2024-07-26T14:00:00.000Z,"239","4",16,8,0
2024-07-26T17:00:00.000Z,"236","4",16,8,0
2024-07-26T20:00:00.000Z,"213","4",16,8,0
2024-07-26T23:00:00.000Z,"195","4",16,8,0
2024-07-27T02:00:00.000Z,"191","4",16,8,0
2024-07-27T05:00:00.000Z,"192","4",16,8,0
2024-07-27T08:00:00.000Z,"199","4",16,8,0
2024-07-27T11:00:00.000Z,"204","4",16,8,0
2024-07-27T14:00:00.000Z,"212","8",16,8,0
2024-07-27T17:00:00.000Z,"207","8",16,8,0
2024-07-27T20:00:00.000Z,"185","8",16,8,0
2024-07-27T23:00:00.000Z,"164","8",16,8,0
2024-07-28T02:00:00.000Z,"158","8",16,8,0
2024-07-28T05:00:00.000Z,"146","8",16,8,0
2024-07-28T08:00:00.000Z,"134","8",16,8,0
2024-07-28T11:00:00.000Z,"130","8",12,8,0
2024-07-28T14:00:00.000Z,"128","8",12,8,0
2024-07-28T17:00:00.000Z,"136","8",16,8,0
2024-07-28T20:00:00.000Z,"147","8",16,8,0
2024-07-28T23:00:00.000Z,"143","8",16,8,0
2024-07-29T02:00:00.000Z,"138","8",16,8,0
2024-07-29T05:00:00.000Z,"139","8",16,8,0
2024-07-29T08:00:00.000Z,"139","8",16,8,0
2024-07-29T11:00:00.000Z,"137","8",16,8,0
2024-07-29T14:00:00.000Z,"132","8",16,8,0
2024-07-29T17:00:00.000Z,"126","8",12,8,0
2024-07-29T20:00:00.000Z,"124","8",12,8,0
2024-07-29T23:00:00.000Z,"128","8",12,8,0
2024-07-30T02:00:00.000Z,"126","8",12,8,0
2024-07-30T05:00:00.000Z,"115","8",12,8,0
2024-07-30T08:00:00.000Z,"113","8",12,8,0
2024-07-30T11:00:00.000Z,"116","8",12,8,0
2024-07-30T14:00:00.000Z,"123","8",12,8,0
2024-07-30T17:00:00.000Z,"122","8",12,8,0
2024-07-30T20:00:00.000Z,"117","8",12,8,0
2024-07-30T23:00:00.000Z,"107","8",12,8,0
2024-07-31T02:00:00.000Z,"109","8",12,8,0
2024-07-31T05:00:00.000Z,"111","8",12,8,0
2024-07-31T08:00:00.000Z,"113","8",12,8,0
2024-07-31T11:00:00.000Z,"117","8",12,8,0
2024-07-31T14:00:00.000Z,"110","8",12,8,0
2024-07-31T17:00:00.000Z,"110","8",12,8,0
2024-07-31T20:00:00.000Z,"106","8",12,8,0
2024-07-31T23:00:00.000Z,"104","8",12,8,0
2024-08-01T02:00:00.000Z,"112","8",12,8,0
2024-08-01T05:00:00.000Z,"111","8",12,8,0
2024-08-01T08:00:00.000Z,"119","8",12,8,0
2024-08-01T11:00:00.000Z,"151","8",16,8,0
2024-08-01T14:00:00.000Z,"181","8",16,8,0
2024-08-01T17:00:00.000Z,"197","8",16,8,0
2024-08-01T20:00:00.000Z,"189","8",16,8,0
2024-08-01T23:00:00.000Z,"188","8",16,8,0
2024-08-02T02:00:00.000Z,"191","8",16,8,0
2024-08-02T05:00:00.000Z,"181","8",16,8,0
2024-08-02T08:00:00.000Z,"179","8",16,8,0
2024-08-02T11:00:00.000Z,"188","8",16,8,0
2024-08-02T14:00:00.000Z,"200","8",16,8,0
2024-08-02T17:00:00.000Z,"200","8",16,8,0
2024-08-02T20:00:00.000Z,"182","8",16,8,0
2024-08-02T23:00:00.000Z,"191","8",16,8,0
2024-08-03T02:00:00.000Z,"197","8",16,8,0
2024-08-03T05:00:00.000Z,"193","8",16,8,0
2024-08-03T08:00:00.000Z,"193","8",16,8,0
2024-08-03T11:00:00.000Z,"200","8",16,8,0
2024-08-03T14:00:00.000Z,"205","8",16,8,0
2024-08-03T17:00:00.000Z,"211","8",16,8,0
2024-08-03T20:00:00.000Z,"205","8",16,8,0
2024-08-03T23:00:00.000Z,"204","8",16,8,0
2024-08-04T02:00:00.000Z,"208","8",16,8,0
2024-08-04T05:00:00.000Z,"211","8",16,8,0
2024-08-04T08:00:00.000Z,"208","8",16,8,0
2024-08-04T11:00:00.000Z,"196","8",16,8,0
2024-08-04T14:00:00.000Z,"172","8",16,8,0
2024-08-04T17:00:00.000Z,"146","8",16,8,0
2024-08-04T20:00:00.000Z,"127","8",12,8,0
2024-08-04T23:00:00.000Z,"129","8",12,8,0
2024-08-05T02:00:00.000Z,"131","8",12,8,0
2024-08-05T05:00:00.000Z,"123","8",12,8,0
2024-08-05T08:00:00.000Z,"117","8",12,8,0
2024-08-05T11:00:00.000Z,"118","8",12,8,0
2024-08-05T14:00:00.000Z,"129","8",12,8,0
2024-08-05T17:00:00.000Z,"122","8",12,8,0
2024-08-05T20:00:00.000Z,"116","8",12,8,0
2024-08-05T23:00:00.000Z,"116","8",12,8,0
2024-08-06T02:00:00.000Z,"110","8",12,8,0
2024-08-06T05:00:00.000Z,"113","8",12,8,0
2024-08-06T08:00:00.000Z,"113","8",12,8,0
2024-08-06T11:00:00.000Z,"103","8",12,8,0
2024-08-06T14:00:00.000Z,"95.3","8",12,8,0
2024-08-06T17:00:00.000Z,"99.3","8",12,8,0
2024-08-06T20:00:00.000Z,"102","8",12,8,0
2024-08-06T23:00:00.000Z,"95.7","8",12,8,0
2024-08-07T02:00:00.000Z,"94.1","8",12,8,0
2024-08-07T05:00:00.000Z,"92.9","8",12,8,0
2024-08-07T08:00:00.000Z,"91.9","8",12,8,0
2024-08-07T11:00:00.000Z,"93.3","8",12,8,0
2024-08-07T14:00:00.000Z,"104","8",12,8,0
2024-08-07T17:00:00.000Z,"112","8",12,8,0
2024-08-07T20:00:00.000Z,"111","8",12,8,0
2024-08-07T23:00:00.000Z,"105","8",12,8,0
2024-08-08T02:00:00.000Z,"97.0","8",12,8,0
2024-08-08T05:00:00.000Z,"95.3","8",12,8,0
2024-08-08T08:00:00.000Z,"97.8","8",12,8,0
2024-08-08T11:00:00.000Z,"94.4","8",12,8,0
2024-08-08T14:00:00.000Z,"95.5","8",12,8,0
2024-08-08T17:00:00.000Z,"96.8","8",12,8,0
2024-08-08T20:00:00.000Z,"95.4","8",12,8,0
2024-08-08T23:00:00.000Z,"94.6","8",12,8,0
2024-08-09T02:00:00.000Z,"92.1","8",12,8,0
2024-08-09T05:00:00.000Z,"95.2","8",12,8,0
2024-08-09T08:00:00.000Z,"106","8",12,8,0
2024-08-09T11:00:00.000Z,"109","8",12,8,0
2024-08-09T14:00:00.000Z,"105","8",12,8,0
2024-08-09T17:00:00.000Z,"104","8",12,8,0
2024-08-09T20:00:00.000Z,"100","8",12,8,0
2024-08-09T23:00:00.000Z,"91.6","8",12,8,0
2024-08-10T02:00:00.000Z,"84.5","8",12,8,0
2024-08-10T05:00:00.000Z,"85.9","8",12,8,0
2024-08-10T08:00:00.000Z,"99.2","8",12,8,0
2024-08-10T11:00:00.000Z,"103","8",12,8,0
2024-08-10T14:00:00.000Z,"97.2","8",12,8,0
2024-08-10T17:00:00.000Z,"96.2","8",12,8,0
2024-08-10T20:00:00.000Z,"90.7","8",12,8,0
2024-08-10T23:00:00.000Z,"84.5","8",12,8,0
2024-08-11T02:00:00.000Z,"83.5","8",12,8,0
2024-08-11T05:00:00.000Z,"92.5","8",12,8,0
2024-08-11T08:00:00.000Z,"105","8",12,8,0
2024-08-11T11:00:00.000Z,"117","8",12,8,0
2024-08-11T14:00:00.000Z,"122","8",12,8,0
2024-08-11T17:00:00.000Z,"118","8",12,8,0
2024-08-11T20:00:00.000Z,"105","8",12,8,0
2024-08-11T23:00:00.000Z,"92.7","8",12,8,0
2024-08-12T02:00:00.000Z,"92.1","8",12,8,0
2024-08-12T05:00:00.000Z,"99.9","8",12,8,0
2024-08-12T08:00:00.000Z,"102","4",12,8,0
2024-08-12T11:00:00.000Z,"114","4",12,8,0
2024-08-12T14:00:00.000Z,"117","4",12,8,0
2024-08-12T17:00:00.000Z,"113","4",12,8,0
2024-08-12T20:00:00.000Z,"104","4",12,8,0
2024-08-12T23:00:00.000Z,"94.9","4",12,8,0
2024-08-13T02:00:00.000Z,"99.1","4",12,8,0
2024-08-13T05:00:00.000Z,"94.4","4",12,8,0
2024-08-13T08:00:00.000Z,"89.7","4",12,8,0
2024-08-13T11:00:00.000Z,"97.1","4",12,8,0
2024-08-13T14:00:00.000Z,"99.9","4",12,8,0
2024-08-13T17:00:00.000Z,"103","4",12,8,0
2024-08-13T20:00:00.000Z,"105","4",12,8,0
2024-08-13T23:00:00.000Z,"95.9","4",12,8,0
2024-08-14T02:00:00.000Z,"89.0","4",12,8,0
2024-08-14T05:00:00.000Z,"92.3","4",12,8,0
2024-08-14T08:00:00.000Z,"95.5","4",12,8,0
2024-08-14T11:00:00.000Z,"95.0","4",12,8,0
2024-08-14T14:00:00.000Z,"103","4",12,8,0
2024-08-14T17:00:00.000Z,"106","8",12,8,0
2024-08-14T20:00:00.000Z,"108","8",12,8,0
2024-08-14T23:00:00.000Z,"111","8",12,8,0
2024-08-15T02:00:00.000Z,"122","8",12,8,0
2024-08-15T05:00:00.000Z,"126","8",12,8,0
2024-08-15T08:00:00.000Z,"123","8",12,8,0
2024-08-15T11:00:00.000Z,"142","8",12,8,0
2024-08-15T14:00:00.000Z,"228","8",16,8,0
2024-08-15T17:00:00.000Z,"374","8",16,8,0
2024-08-15T20:00:00.000Z,"469","8",16,8,0
2024-08-15T23:00:00.000Z,"494","8",16,8,0
2024-08-16T02:00:00.000Z,"481","8",16,8,0
2024-08-16T05:00:00.000Z,"452","8",16,8,0
2024-08-16T08:00:00.000Z,"422","8",16,8,0
2024-08-16T11:00:00.000Z,"399","8",16,8,0
2024-08-16T14:00:00.000Z,"374","8",16,8,0
2024-08-16T17:00:00.000Z,"350","8",16,8,0
2024-08-16T20:00:00.000Z,"333","8",16,8,0
2024-08-16T23:00:00.000Z,"320","8",16,8,0
2024-08-17T02:00:00.000Z,"312","8",16,8,0
2024-08-17T05:00:00.000Z,"292","8",16,8,0
2024-08-17T08:00:00.000Z,"277","8",16,8,0
2024-08-17T11:00:00.000Z,"262","8",16,8,0
2024-08-17T14:00:00.000Z,"246","8",16,8,0
2024-08-17T17:00:00.000Z,"232","8",16,8,0
2024-08-17T20:00:00.000Z,"220","8",16,8,0
2024-08-17T23:00:00.000Z,"212","8",16,8,0
2024-08-18T02:00:00.000Z,"208","8",16,8,0
2024-08-18T05:00:00.000Z,"199","8",16,8,0
2024-08-18T08:00:00.000Z,"190","8",16,8,0
2024-08-18T11:00:00.000Z,"185","8",16,8,0
2024-08-18T14:00:00.000Z,"178","8",16,8,0
2024-08-18T17:00:00.000Z,"181","8",16,8,0
2024-08-18T20:00:00.000Z,"184","8",16,8,0
2024-08-18T23:00:00.000Z,"182","8",16,8,0
2024-08-19T02:00:00.000Z,"179","8",16,8,0
2024-08-19T05:00:00.000Z,"172","8",16,8,0
2024-08-19T08:00:00.000Z,"161","8",16,8,0
2024-08-19T11:00:00.000Z,"162","8",16,8,0
2024-08-19T14:00:00.000Z,"179","8",16,8,0
2024-08-19T17:00:00.000Z,"187","8",16,8,0
2024-08-19T20:00:00.000Z,"178","8",16,8,0
2024-08-19T23:00:00.000Z,"171","8",16,8,0
2024-08-20T02:00:00.000Z,"175","8",16,8,0
2024-08-20T05:00:00.000Z,"180","8",16,8,0
2024-08-20T08:00:00.000Z,"170","8",16,8,0
2024-08-20T11:00:00.000Z,"154","8",16,8,0
2024-08-20T14:00:00.000Z,"153","8",16,8,0
2024-08-20T17:00:00.000Z,"155","8",16,8,0
2024-08-20T20:00:00.000Z,"150","8",16,8,0
2024-08-20T23:00:00.000Z,"141","8",16,8,0
2024-08-21T02:00:00.000Z,"145","8",16,8,0
2024-08-21T05:00:00.000Z,"149","8",16,8,0
2024-08-21T08:00:00.000Z,"144","8",16,8,0
2024-08-21T11:00:00.000Z,"156","8",16,8,0
2024-08-21T14:00:00.000Z,"164","8",16,8,0
2024-08-21T17:00:00.000Z,"154","8",16,8,0
2024-08-21T20:00:00.000Z,"136","8",16,8,0
2024-08-21T23:00:00.000Z,"129","8",12,8,0
2024-08-22T02:00:00.000Z,"125","8",12,8,0
2024-08-22T05:00:00.000Z,"116","8",12,8,0
2024-08-22T08:00:00.000Z,"120","8",12,8,0
2024-08-22T11:00:00.000Z,"134","8",12,8,0
2024-08-22T14:00:00.000Z,"142","8",16,8,0
2024-08-22T17:00:00.000Z,"136","8",12,8,0
2024-08-22T20:00:00.000Z,"121","8",12,8,0
2024-08-22T23:00:00.000Z,"111","8",12,8,0
2024-08-23T02:00:00.000Z,"116","8",12,8,0
2024-08-23T05:00:00.000Z,"117","8",12,8,0
2024-08-23T08:00:00.000Z,"109","8",12,8,0
2024-08-23T11:00:00.000Z,"104","8",12,8,0
2024-08-23T14:00:00.000Z,"102","8",12,8,0
2024-08-23T17:00:00.000Z,"105","8",12,8,0
2024-08-23T20:00:00.000Z,"101","8",12,8,0
2024-08-23T23:00:00.000Z,"96.2","8",12,8,0
2024-08-24T02:00:00.000Z,"92.8","8",12,8,0
2024-08-24T05:00:00.000Z,"94.2","8",12,8,0
2024-08-24T08:00:00.000Z,"105","8",12,8,0
2024-08-24T11:00:00.000Z,"121","8",12,8,0
2024-08-24T14:00:00.000Z,"127","8",12,8,0
2024-08-24T17:00:00.000Z,"120","8",12,8,0
2024-08-24T20:00:00.000Z,"106","8",12,8,0
2024-08-24T23:00:00.000Z,"101","8",12,8,0
2024-08-25T02:00:00.000Z,"100","8",12,8,0
2024-08-25T05:00:00.000Z,"99.3","8",12,8,0
2024-08-25T08:00:00.000Z,"100","8",12,8,0
2024-08-25T11:00:00.000Z,"106","8",12,8,0
2024-08-25T14:00:00.000Z,"108","8",12,8,0
2024-08-25T17:00:00.000Z,"105","8",12,8,0
2024-08-25T20:00:00.000Z,"101","8",12,8,0
2024-08-25T23:00:00.000Z,"107","8",12,8,0
2024-08-26T02:00:00.000Z,"118","8",12,8,0
2024-08-26T05:00:00.000Z,"149","8",12,8,0
2024-08-26T08:00:00.000Z,"203","8",16,8,0
2024-08-26T11:00:00.000Z,"220","8",16,8,0
2024-08-26T14:00:00.000Z,"204","8",16,8,0
2024-08-26T17:00:00.000Z,"196","8",16,8,0
2024-08-26T20:00:00.000Z,"187","8",16,8,0
2024-08-26T23:00:00.000Z,"179","8",16,8,0
2024-08-27T02:00:00.000Z,"173","8",16,8,0
2024-08-27T05:00:00.000Z,"178","8",16,8,0
2024-08-27T08:00:00.000Z,"193","8",16,8,0
2024-08-27T11:00:00.000Z,"207","8",16,8,0
2024-08-27T14:00:00.000Z,"200","8",16,8,0
2024-08-27T17:00:00.000Z,"180","8",16,8,0
2024-08-27T20:00:00.000Z,"163","8",16,8,0
2024-08-27T23:00:00.000Z,"153","8",16,8,0
2024-08-28T02:00:00.000Z,"150","8",16,8,0
2024-08-28T05:00:00.000Z,"169","8",16,8,0
2024-08-28T08:00:00.000Z,"181","8",16,8,0
2024-08-28T11:00:00.000Z,"187","8",16,8,0
2024-08-28T14:00:00.000Z,"181","8",16,8,0
2024-08-28T17:00:00.000Z,"168","8",16,8,0
2024-08-28T20:00:00.000Z,"144","8",12,8,0
2024-08-28T23:00:00.000Z,"131","8",12,8,0
2024-08-29T02:00:00.000Z,"142","8",16,8,0
2024-08-29T05:00:00.000Z,"164","8",16,8,0
2024-08-29T08:00:00.000Z,"187","8",16,8,0
2024-08-29T11:00:00.000Z,"192","8",16,8,0
2024-08-29T14:00:00.000Z,"191","8",16,8,0
2024-08-29T17:00:00.000Z,"192","8",16,8,0
2024-08-29T20:00:00.000Z,"177","8",16,8,0
2024-08-29T23:00:00.000Z,"170","8",16,8,0
2024-08-30T02:00:00.000Z,"182","8",16,8,0
2024-08-30T05:00:00.000Z,"184","8",16,8,0
2024-08-30T08:00:00.000Z,"180","8",16,8,0
2024-08-30T11:00:00.000Z,"173","8",16,8,0
2024-08-30T14:00:00.000Z,"151","8",16,8,0
2024-08-30T17:00:00.000Z,"138","8",16,8,0
2024-08-30T20:00:00.000Z,"140","8",16,8,0
2024-08-30T23:00:00.000Z,"160","8",16,8,0
2024-08-31T02:00:00.000Z,"191","8",16,8,0
2024-08-31T05:00:00.000Z,"211","8",16,8,0
2024-08-31T08:00:00.000Z,"212","8",16,8,0
2024-08-31T11:00:00.000Z,"202","8",16,8,0
2024-08-31T14:00:00.000Z,"182","8",16,8,0
2024-08-31T17:00:00.000Z,"168","8",16,8,0
2024-08-31T20:00:00.000Z,"158","8",16,8,0
2024-08-31T23:00:00.000Z,"150","8",16,8,0
2024-09-01T02:00:00.000Z,"161","8",16,8,0
2024-09-01T05:00:00.000Z,"173","8",16,8,0
2024-09-01T08:00:00.000Z,"189","8",16,8,0
2024-09-01T11:00:00.000Z,"201","8",16,8,0
2024-09-01T14:00:00.000Z,"195","8",16,8,0
2024-09-01T17:00:00.000Z,"181","8",16,8,0
2024-09-01T20:00:00.000Z,"165","8",16,8,0
2024-09-01T23:00:00.000Z,"152","8",16,8,0
2024-09-02T02:00:00.000Z,"167","8",16,8,0
2024-09-02T05:00:00.000Z,"194","8",16,8,0
2024-09-02T08:00:00.000Z,"217","8",16,8,0
2024-09-02T11:00:00.000Z,"222","8",16,8,0
2024-09-02T14:00:00.000Z,"204","8",16,8,0
2024-09-02T17:00:00.000Z,"175","8",16,8,0
2024-09-02T20:00:00.000Z,"156","8",16,8,0
2024-09-02T23:00:00.000Z,"145","8",16,8,0
2024-09-03T02:00:00.000Z,"142","8",16,8,0
2024-09-03T05:00:00.000Z,"149","8",16,8,0
2024-09-03T08:00:00.000Z,"157","8",16,8,0
2024-09-03T11:00:00.000Z,"179","8",16,8,0
